64.9825,-15.349,-1.45159
64.9842,-15.4424,-1.45679
64.9871,-15.5455,-1.46193
64.991,-15.6572,-1.46674
64.9953,-15.7747,-1.47164
64.9999,-15.8953,-1.47635
65.0046,-16.0176,-1.48086
65.009,-16.1364,-1.48516
65.0134,-16.2521,-1.48897
65.0175,-16.3619,-1.49229
65.0212,-16.4632,-1.49507
65.0247,-16.5534,-1.49712
65.0275,-16.6308,-1.49798
65.0296,-16.691,-1.50009
65.0313,-16.7383,-1.50095
65.033,-16.7877,-1.50161
65.0349,-16.8502,-1.50292
65.037,-16.9277,-1.50483
65.0387,-17.0146,-1.5088
65.0403,-17.1104,-1.5138
65.0421,-17.2179,-1.51691
65.0443,-17.3315,-1.51957
65.047,-17.4485,-1.52186
65.0527,-17.6845,-1.52557
65.0552,-17.7961,-1.52768
65.0571,-17.9008,-1.5301
65.0589,-18.001,-1.53004
65.0604,-18.0904,-1.52976
65.0616,-18.1634,-1.53087
65.062,-18.2212,-1.53241
65.0621,-18.2642,-1.53385
65.0621,-18.294,-1.53475
65.0624,-18.3278,-1.53515
65.0628,-18.3748,-1.53635
65.0631,-18.436,-1.53765
65.0631,-18.509,-1.54082
65.0631,-18.5958,-1.54384
65.063,-18.6936,-1.54741
65.0638,-18.8068,-1.54835
65.0679,-19.0553,-1.54901
65.0709,-19.1862,-1.54863
65.0743,-19.3174,-1.54845
65.078,-19.4476,-1.5479
65.0822,-19.5735,-1.5472
65.0866,-19.6924,-1.54667
65.1589,-20.6438,-1.519
65.1695,-20.7637,-1.51601
65.1801,-20.889,-1.51352
65.1908,-21.0179,-1.51118
65.2012,-21.1477,-1.5093
65.2122,-21.274,-1.50786
65.2224,-21.3984,-1.5062
65.2317,-21.5162,-1.50507
65.24,-21.6244,-1.50455
65.2477,-21.7249,-1.5021
65.2543,-21.8121,-1.50012
65.2595,-21.8827,-1.49978
65.2628,-21.9364,-1.50109
65.2653,-21.9783,-1.50095
65.2676,-22.0222,-1.50111
65.2707,-22.0802,-1.5018
65.2735,-22.1492,-1.50494
65.2811,-22.3321,-1.50682
65.2863,-22.4408,-1.50742
65.2918,-22.5572,-1.50873
65.2974,-22.6801,-1.50956
65.303,-22.8066,-1.51114
65.3088,-22.9345,-1.51256
65.3136,-23.0587,-1.51436
65.3179,-23.1771,-1.51614
65.3221,-23.291,-1.51728
65.3261,-23.3956,-1.51874
65.3292,-23.4848,-1.52245
65.3322,-23.5629,-1.52492
65.3348,-23.6286,-1.52547
65.337,-23.6789,-1.52589
65.3384,-23.7145,-1.52613
65.3404,-23.7545,-1.52655
65.3434,-23.8093,-1.52615
65.3474,-23.8774,-1.52588
65.3522,-23.962,-1.52446
65.3581,-24.0597,-1.523
65.3645,-24.1664,-1.52141
65.3706,-24.2787,-1.5211
65.3768,-24.3974,-1.52142
65.3828,-24.5189,-1.52139
65.3889,-24.6427,-1.5214
65.395,-24.7637,-1.52135
65.4008,-24.8799,-1.52122
65.4065,-24.9908,-1.52106
65.4116,-25.0915,-1.52142
65.4161,-25.1796,-1.52131
65.4201,-25.2565,-1.52069
7.22031,-18.5117,1.56392
